"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"
"Biomarker927"	4.69327064504322	5.71537314284266	6.61435855331475	5.98782889770465	3.4676692496266	6.65198917447987	3.09170890155019	5.23856724476807	3.98263666878952	5.36447224004801	7.26424824862613	4.08404039946483	4.95347205749188	5.17072387653341	3.93850723872576	5.75112810157691	5.99135083595557	6.53569176951551	5.15439694760698	8.10194326472754
"Biomarker928"	7.85955269997251	4.15194128647946	3.70363355392983	5.8792700169062	6.65604839590705	4.66805966028369	2.1396511065504	4.32498777165921	5.97337963928907	6.10481846292883	1.72370996320143	3.13741871049033	4.85671451140684	3.31195446030874	1.78860244420292	4.56095659915772	3.48509093540589	4.58135438362817	6.34748828852804	2.70393091541908
"Biomarker929"	4.07723560853305	6.17744565227682	6.55196224627964	6.30568975302931	5.68542289712966	6.45992743636733	5.7323346838806	4.69225056903882	4.41461949206073	4.4825440233221	8.12719181620266	5.6922170252467	5.68169578809185	5.73822869230292	7.13338227015359	6.13192795807612	4.69407910414114	5.984237839331	6.95538204426968	6.14204118310492
"Biomarker930"	5.18844694418347	5.65990343368167	6.04866085218616	4.47206880454158	7.24334635681757	4.09354269279171	5.59048116264649	6.32363016695921	5.54837108893689	5.9985247708107	2.77585988863085	4.38469245049854	5.28795714575801	2.69677680370546	4.17596057739751	3.57053421738078	2.44836069694163	4.23724911619001	5.05387343481755	3.9193463981242
"Biomarker931"	4.57884906896579	5.80605308409134	5.53284421119505	5.34582028447508	4.31517851171026	6.20953212511895	4.07976586191638	4.77171124657213	5.2023177452676	3.72745822225717	3.7305230225346	4.27546244909695	5.00042034014652	4.92944761280117	2.10425488550084	4.74295132765947	5.00533320707347	2.21977582813811	3.63007072349959	5.88610456202024
"Biomarker932"	5.4419497216408	4.46920403856222	6.93911794757712	5.53273641706111	5.9911291454993	3.91102533807252	3.7739191190182	6.9005151180069	5.68416114537935	5.59258845524876	4.95012270944256	3.1454540850579	3.72502434332753	4.63593806384481	3.5047648074425	3.66611838687636	3.75305595505947	6.28508354773811	4.53095527778286	1.21364156038446
"Biomarker933"	5.79250064773188	4.45749648840876	3.27009591739587	6.81349103178841	6.09066999274796	5.85822358505957	5.71105111574235	4.67562686167216	4.50817450290922	4.32673170806716	7.86004604905322	3.90162495297067	6.82386459572233	6.26902525092513	5.24764858202465	8.97958489427339	6.39248486715906	5.83782884184074	3.30757815671143	5.17358904008196
"Biomarker934"	7.02768989836511	4.24408666964368	2.76904712802153	5.73217577183749	5.53554771976073	5.6691692778375	5.12548300242229	2.70077209669844	5.44402498732592	6.7370496144869	3.60926193115087	6.42001268446658	2.26850244611334	3.22870354410969	3.71495378131671	4.91813915111068	4.21639727886732	3.22204277450736	3.93914032915447	4.8193020454535
"Biomarker935"	4.30611308407631	4.54018422024259	4.08037206083469	3.96369332820798	7.47547169061238	3.49964645088818	3.51019989450762	5.25388151799809	4.25009134044851	5.52632332790061	4.8648847800717	4.54519140033378	6.95418330934013	5.87295370662783	5.55351587056236	5.69627175112662	5.91744533955727	5.69397869259884	6.1109160984116	5.0825520793998
"Biomarker936"	6.0466933883225	7.92077488699839	6.72017620631494	5.11606768643072	5.72143439570391	6.68331855618534	5.25375994683344	3.81928570830226	4.12207678691967	3.10250379979391	4.72597806985666	5.54799027619462	4.13387880656955	7.32738928875431	6.38450723381457	5.96011835510409	7.65034473506821	6.67121038738515	5.1413256905131	4.70857913703949
"Biomarker937"	5.57176292477898	4.65725266169412	3.59444623557454	5.88510139101827	4.38075192586846	5.77978529990783	6.04918492099397	5.25776748672746	5.52335994824395	5.78964835649921	5.21149850785563	4.96616087962108	6.23920147756436	3.95872098835119	3.73548946961458	5.004731637684	4.28743875521003	6.54278561666946	4.56856120464981	6.07379779384319
"Biomarker938"	5.23444468408819	4.13452748715636	3.88155398207389	2.7192879719364	5.74510500426287	4.56736484502899	4.1714880596729	3.71866920971671	7.7405362396184	4.29274785786306	5.77122429855692	5.25569440694811	3.57665643342196	5.75932132922863	7.12748029945524	4.96150622313498	4.27390324674092	7.59957061899434	7.47747945856454	5.65544447946895
"Biomarker939"	5.29924734914974	7.31760342940368	5.74882184784423	4.84342373311443	5.41874882015416	3.28185015041093	6.48899102375403	5.24883497516511	4.20138862078308	4.57025017988576	6.2491729521173	6.67757047228911	6.6743099432291	5.29727072724005	6.65974901527613	9.14368342564751	6.5813654199942	7.15636844223285	6.31122850409114	6.1729428782704
"Biomarker940"	4.19951915567674	3.66255727429783	4.47922503066606	4.05856373544038	6.33824462507127	4.66730189040238	3.60671189245494	5.98331687725177	4.97680631041857	6.06006248994971	3.91424518004257	2.38221618826813	3.96103007697524	3.38326975674306	3.47212780011651	2.84226457379291	3.99229822785782	3.99143039862974	4.8978513293725	4.89669483289398
"Biomarker941"	5.68367838141379	4.27246375440847	5.48728110947201	4.34032258439446	6.32605405963131	2.89130874729201	6.31615704331465	5.64706031848205	4.72504241428804	6.98449407736211	3.67863041727864	3.65405355137192	5.40081878418442	4.2677778542987	2.78446483718335	5.45953751078952	4.93556859928556	3.04970079385728	4.197757659482	3.11366162574963
"Biomarker942"	3.62649311078771	4.91539388024895	5.44959481878441	7.42415486990523	4.08888823081231	3.60710028092932	3.94794366379211	5.11073780653756	5.96027367647151	5.56825085801603	5.81805232421194	6.82920876702702	6.68321826174051	6.86821010457956	5.57847479409173	6.40582703321382	7.13614570931997	7.70453673316281	4.22178902370758	6.71698817181389
"Biomarker943"	3.75047035390198	8.18863346847216	4.49676859425244	7.32226802539456	4.9106893268369	6.7406517703564	3.53045516425098	6.27792176065442	3.5829901155575	3.06767754693414	4.57468948565512	4.98028677413564	2.72715394768563	4.87998936670421	1.60798109502395	2.93975340975986	4.2024498928787	1.2794892847564	2.69104977164785	3.23443155080812
"Biomarker944"	3.12540980115552	4.45276817740607	3.84223014214276	4.66511676263241	5.68363241067075	3.72390622991312	4.18932565649415	3.33399707458531	6.9700019740103	6.86070552157645	7.16017165226013	5.59317253762764	7.17527228018941	3.64955964367302	5.50057456568621	3.71492971708138	5.97500161846912	4.0144388283753	5.25211557777884	6.38995476241611
"Biomarker945"	4.82045513143218	5.55447681766901	4.66755461856252	5.25067758277611	5.84506535522657	4.47485724451951	3.41647986498451	4.89948980984725	3.42179866825959	2.95435848596167	3.398507867815	6.14881990746574	3.43522598628533	1.6379425368765	3.00917635412529	3.34918778445846	1.8359273250563	3.48798672207918	4.36230723737781	1.11085361719284
"Biomarker946"	4.71507694155087	4.59508790782329	3.9219602021127	4.50778242278059	3.41465190315679	4.30661636645474	4.65483291463668	5.69300407328306	5.34349048817047	5.67484876989935	4.51781674186389	3.31314347211033	5.78225994735946	5.43509137007992	2.4215054319784	5.77904885695728	4.29046484267643	3.80273227176105	5.3257396992555	4.15278123266096
"Biomarker947"	5.53626781351563	6.47430883911085	5.03776670680717	5.45041839391737	6.42900145057529	4.44334644527386	6.60989656795222	7.11458786818005	5.31718337494124	4.11551331380293	4.15276014680689	6.05089066513145	5.8785360621025	4.57197678709356	7.17259547387228	4.78119642306278	6.21615559858646	3.78602547232836	4.39625162287447	6.76938075206846
"Biomarker948"	3.85912176255081	7.48785414295218	4.46036417481239	5.97053041713441	5.03723112590709	5.31876426212366	6.27244797124518	4.44838854884922	5.06919524464824	4.33800240940298	5.51234538906795	3.80113799095671	3.84172873193557	4.34752603377486	3.83484874076136	4.09095188220071	4.66008267881213	4.30959807150828	3.40144958131158	4.89730440077665
"Biomarker949"	5.94589626605891	6.24407891250405	2.55489069678098	6.77313916895855	5.87815448464134	2.78699401563854	5.3669355270183	5.68405415337403	3.59852549293105	5.17035270826588	4.8540982161796	5.11416275246117	6.75572087333951	7.7783070016793	6.02848918762714	5.45301858282222	5.74599430421102	6.2946971252109	7.34316834789825	6.69582290244325
"Biomarker950"	6.50502196821488	5.62829427202815	5.27086443318374	4.11641388817371	5.25252796588063	3.45705942403559	3.30199430007269	6.34127314646224	5.46471097809223	5.24574794282888	3.00064577196423	3.2712462928046	2.88028544459915	5.18132501403047	4.99108872749467	4.99470959289305	6.08981020725883	4.27427860920119	3.52276619367057	2.42292530841992
"Biomarker951"	4.72190629397519	5.25765272197422	3.64863154514208	4.88644811383806	4.7678896213928	5.4153654954928	4.45163311623024	7.26908699365118	5.72358826524686	6.62911353537665	5.45741795680442	4.42577276713606	2.48579710768319	2.70702720373041	2.93491983285956	3.27884044282488	4.69255639526201	3.19257785017178	5.27965864524487	3.81852022012057
"Biomarker952"	4.58243330980602	5.05152336479662	4.56792782243849	4.95694017972002	3.78192166426073	5.47276076064409	4.81237381175296	6.1720543523341	4.847179529993	5.17690442456109	5.89919224711114	6.71428995819433	6.63352887824977	4.49800887960491	6.62931957667753	5.28405021420428	4.90423037325274	3.89362158427475	7.67035724877836	6.87754302552533
"Biomarker953"	6.19344993754891	4.43058396203913	4.70472604845661	5.11754626045364	3.35627010514865	6.09576588126598	4.8219961768927	4.12584345233948	8.44580414916053	6.6762611154971	4.76248499878968	3.07572146211053	3.98178573288105	5.8595427323601	3.83168843588447	6.09389026104913	6.84252634317046	3.39574324042656	3.57397946028115	2.59573357690626
"Biomarker954"	5.55065825478025	4.67449265517174	2.77977829359898	4.84084749285596	4.67080528403637	4.4707355960933	6.76913538623212	4.30176461203148	6.08787192672377	6.43360951747268	6.03533416431724	4.95745247228982	4.70929183723286	6.17603962394141	5.53502356254817	4.64324816591148	6.72974594495152	6.32868411940124	4.76736657316396	6.1153918611706
"Biomarker955"	5.49566643884567	5.70593036872733	5.06321290336325	4.22373699404732	6.48066043393826	4.89125811238264	2.9195317221593	4.3213337484551	6.70027810472311	6.09826540047604	4.0741854251883	3.90411172075093	7.11326971430341	6.5413305724101	2.74831568323854	6.93602334022407	6.18765768182592	6.19437326849164	5.22438587983752	5.58465949030661
"Biomarker956"	5.42538002435934	5.22157731560348	4.00158767922469	3.13724892844728	3.69423708758168	3.12615325311906	5.45534195989969	5.53436951870548	4.17924126223618	5.72079828458467	4.9863135771781	7.94468490573323	4.25481541972295	4.50548940506256	8.329826916919	5.33598782811675	5.14439310697272	6.98688476757531	6.60408175602406	5.52835780431547
"Biomarker957"	6.29054201920677	6.59266572535737	5.81143018493117	5.62044196469967	4.98247733700945	5.35972765976382	4.61649515800903	4.49077606094026	2.61028053651698	6.31939476611699	6.3116707119951	3.80956036219132	5.27393565667097	4.76359643696136	5.48899690170582	2.25810410765124	4.76915853112452	4.32562987616082	5.15229057270175	5.19869655774126
"Biomarker958"	3.85008044711137	4.95279522252355	7.14810051990001	4.57767495806222	6.16052916801682	3.76425389320141	3.75770461870697	4.56305006142273	4.73339063577968	4.74358539157909	4.32525461162925	4.00258534375229	3.0517230455589	5.84597540389903	3.56546933507338	3.62283296536169	3.83253041712813	4.81484377442072	3.19516947547015	3.53501827451576
"Biomarker959"	4.16611430356161	6.62210350553749	4.89448589302649	3.87420093711289	4.53053222019059	6.33056231994135	5.24544365977121	6.19553832819014	5.0417944980963	4.2068411297976	4.04519845824038	2.98490245362574	4.77286162150067	4.61293369585828	3.82406181470399	2.8850758359248	4.74402204766877	2.91670978123926	3.81546810154237	5.98732193482281
"Biomarker960"	2.1103082691949	5.54029361451614	6.84325802036188	6.23126777715167	3.77959249408528	6.49171283678046	4.64020253273933	4.55084536619436	4.48288530637276	3.62914220272656	4.95750132120895	2.7604436615768	5.79470093868775	2.35583100204122	5.48354633777519	4.94453700741811	4.90481338508561	4.51222953379591	5.2415716152993	5.55863762803378
"Biomarker961"	6.15211252351159	3.28420544730511	2.58109973466498	5.52920515645198	4.34234863072681	4.36408011418629	3.06478891643214	4.43690278112603	5.64047780847294	4.50318332090253	3.71672322765959	3.13108193428869	2.73823999461641	4.08500360925468	4.36765655958812	3.03001976621356	5.73607644218281	4.79045643305234	3.98491816508901	4.26608669230358
"Biomarker962"	6.91765672673256	5.59050426471852	6.5508062104984	7.32524585926797	3.44266233979116	3.47900639574336	6.28910876811089	4.15527431222364	5.46420596995326	5.46787527544365	7.12319328132593	5.02209408146897	5.62956185743199	5.54374835158498	7.74659291140643	4.92892637358659	6.52176225324171	6.61299981127293	5.99801462035654	4.52110693756787
"Biomarker963"	5.76177817069625	5.08098531533498	3.50624668578379	5.53442888401514	4.83825309627794	6.60962785341713	3.31655739922324	4.27289183615099	4.83172102001861	6.57250824033949	7.60943652389108	6.83914343599785	7.01199494628699	4.64148739371263	6.12995367059047	7.04603942490534	4.25019711270464	6.55367785995131	6.20426394566867	5.67337743129281
"Biomarker964"	6.57738252791869	5.92836247666502	4.14126855381714	5.52649753153713	6.02172384254115	4.56648494919101	4.27162479062885	4.66586490913341	3.81290580083033	8.0492314233404	5.73899439061849	6.43120397466272	4.50320203355939	7.1835946624336	8.23499246507531	7.50142402120998	4.99117452695736	5.28412508759296	4.89767749614805	1.71378531570838
"Biomarker965"	4.77680485651968	2.24946045534624	4.60739593128822	5.07604436844911	7.39753778758518	4.61711249240442	3.96543302966925	4.43387355767569	5.43431778883601	3.27839338246216	4.93270150634608	5.15055586292022	5.34116617282493	5.88303465101176	6.14143318646308	6.94305484565966	5.34679281197957	6.34221840454068	5.10200418679716	5.6319812557132
"Biomarker966"	5.71252684449466	5.53989576303819	5.03176366799597	6.31156934120474	4.45578165518182	4.96265270034073	6.15818558667973	2.83775507968099	4.96536119915041	5.23365345487419	5.95488953439716	7.61599680412833	4.8993302732688	4.50613366913222	6.74451271784593	3.69674143667072	5.72895512846875	5.8949731014524	5.54970154746704	3.71738724527766
"Biomarker967"	4.30534450893872	5.20491875119116	3.12926098209411	6.41177776213269	2.97867473950103	6.25794651228513	5.93007147310494	3.60367075905813	4.99386365401929	2.60059256433332	7.5647997340836	5.04583255747665	6.0389137822718	7.0313390230093	8.26840419138123	4.82124517212966	6.94507209011485	6.61431576093351	4.66192476975044	7.35076546472469
"Biomarker968"	3.25144967898224	4.49131467512567	5.7425670265368	5.72605173302111	6.90570211572922	6.06622828084582	3.39620627473023	6.69985818143841	6.51415780425061	5.00391941009095	3.34585074480707	4.65580425288597	3.05958858354223	4.63109587679122	3.6615400294436	4.31335935267351	3.75522136337524	4.12295603727815	5.0916489484335	3.08964751426014
"Biomarker969"	4.35379703608749	3.50728780070891	4.91005984423786	5.00813174769248	4.95171784372219	5.63996991388879	4.4724850763218	4.54412080758327	4.56050412272938	4.50099932453696	5.76358504217695	5.48765593887404	5.32113572865223	8.21489589420049	4.28571080361284	5.01586434421444	7.52647025264435	7.08957739952578	5.50223146480126	8.36487194961884
"Biomarker970"	5.86255563537707	6.31257663335429	4.64271998323845	7.30088368752132	3.10740837283824	5.69768607345041	4.60059951974332	5.4571683346266	3.31317111663848	6.65193638207255	6.10081216195602	4.17567797946503	4.09538786451147	4.70645281761915	4.7591310007082	3.48230598809908	3.98631745570691	3.946244495855	5.55025761228796	2.9968297743897
"Biomarker971"	5.04027024753055	6.26703256195377	4.7659945464079	4.75625172995688	4.77526979660812	5.60576251608927	5.87964136390084	4.23760043426335	6.0229761697408	4.28474395084253	2.89604479878782	3.77995530502004	4.36124857644516	4.38092957401207	4.61481552780651	5.46834786042072	4.02185615506363	5.11176994318567	2.74089552451555	1.55934215355866
"Biomarker972"	3.53287888830224	6.42917067396016	3.4183556427312	4.39342349210449	3.71131739551155	6.39371773489915	4.94715092384848	4.67315245074822	4.60882032729491	4.54273304146013	4.1468861336404	3.78897804574153	2.67665686233743	4.7288241337893	2.9325024251786	4.22180500028696	3.60766367196636	2.97819576647524	3.04288713530558	2.54339553644619
